Activity Date,Process Date,Settle Date,Account Type,Instrument,Description,Trans Code,Quantity,Price,Amount,Suppressed
7/9/2020,7/9/2020,7/13/2020,2,JBLU,JetBlue Airways,BUY,2,$10.08 ,($20.16),N
7/9/2020,7/9/2020,7/13/2020,2,RUTH,Ruth's Hospitality,BUY,1,$6.91 ,($6.91),N
7/9/2020,7/9/2020,7/13/2020,2,CHEF,Chef's Warehouse,BUY,2,$12.40 ,($24.80),N
7/9/2020,7/9/2020,7/13/2020,2,GE,GE,BUY,1,$6.64 ,($6.64),N
7/9/2020,7/9/2020,7/13/2020,2,USFD,US Foods,BUY,1,$18.95 ,($18.95),N
7/9/2020,7/9/2020,7/13/2020,2,RUTH,Ruth's Hospitality,BUY,1,$6.92 ,($6.92),N
7/9/2020,7/9/2020,7/13/2020,2,HPE,HP Enterprise,BUY,1,$9.05 ,($9.05),N
7/9/2020,7/9/2020,7/13/2020,2,RYCEY,Rolls-Royce,BUY,1,$3.31 ,($3.31),N
7/9/2020,7/9/2020,7/13/2020,2,BJRI,BJ's Restaurants,BUY,2,$17.20 ,($34.39),N
7/8/2020,7/8/2020,7/10/2020,2,MLHR,Herman Miller,BUY,1,$20.84 ,($20.84),N
7/8/2020,7/8/2020,7/10/2020,2,MLHR,Herman Miller,BUY,1,$20.68 ,($20.68),N
7/7/2020,7/7/2020,7/7/2020,2,RYCEY,ADR Fee: R/D 2020-05-29 P/D 2020-07-07 - 10.000000 shares at 0.01,AFEE,--,--,($0.10),N
7/7/2020,7/7/2020,7/9/2020,2,MLHR,Herman Miller,BUY,1,$21.47 ,($21.47),N
7/7/2020,7/7/2020,7/9/2020,2,MLHR,Herman Miller,BUY,1,$21.59 ,($21.59),N
7/7/2020,7/7/2020,7/9/2020,2,MLHR,Herman Miller,BUY,1,$21.89 ,($21.89),N
7/7/2020,7/7/2020,7/9/2020,2,BJRI,BJ's Restaurants,BUY,1,$18.59 ,($18.59),N
7/6/2020,7/6/2020,7/8/2020,2,CZZ,Cosan,SELL,-2,$17.97 ,$35.93 ,N
7/6/2020,7/6/2020,7/8/2020,2,BJRI,BJ's Restaurants,BUY,1,$18.87 ,($18.87),N
7/2/2020,7/2/2020,7/2/2020,2,--,Deposit,ACH,--,--,$200.00 ,N
7/2/2020,7/2/2020,7/7/2020,2,RUTH,Ruth's Hospitality,BUY,4,$7.76 ,($31.06),N
7/1/2020,7/1/2020,7/1/2020,2,HPQ,Cash Div: R/D 2020-06-10 P/D 2020-07-01 - 2 shares at 0.1762,CDIV,--,--,$0.35 ,N
6/30/2020,6/30/2020,6/30/2020,2,GLW,Cash Div: R/D 2020-05-29 P/D 2020-06-30 - 1 shares at 0.22,CDIV,--,--,$0.22 ,N
6/30/2020,6/30/2020,6/30/2020,2,DTEGY,Cash Div: R/D 2020-06-23 P/D 2020-06-30 - 2 shares at 0.678108,CDIV,--,--,$1.36 ,N
6/30/2020,6/30/2020,6/30/2020,2,DTEGY,Sponsored ADR: Agency Processing Fee at $0.06,DFEE,--,--,($0.06),N
6/29/2020,6/29/2020,7/1/2020,2,PLUG,Plug Power,BUY,2,$8.07 ,($16.14),N
6/29/2020,6/29/2020,7/1/2020,2,SWRAY,Swire Pacific,BUY,3,$5.29 ,($15.87),N
6/29/2020,6/29/2020,6/29/2020,2,--,Deposit,ACH,--,--,$200.00 ,N
6/29/2020,6/29/2020,7/1/2020,2,SWRAY,Swire Pacific,BUY,2,$5.29 ,($10.58),N
6/29/2020,6/29/2020,7/1/2020,2,PWFL,PowerFleet,BUY,2,$4.40 ,($8.80),N
6/29/2020,6/29/2020,7/1/2020,2,TRYIY,Toray Industries,BUY,2,$9.27 ,($18.54),N
6/29/2020,6/29/2020,7/1/2020,2,NRG,NRG Energy,BUY,1,$31.56 ,($31.56),N
6/29/2020,6/29/2020,7/1/2020,2,FLY,FLY Leasing,BUY,4,$7.79 ,($31.15),N
6/29/2020,6/29/2020,7/1/2020,2,ICAGY,International Airlines Group,BUY,5,$5.58 ,($27.90),N
6/26/2020,6/26/2020,6/26/2020,2,CZZ,Cash Div: R/D 2020-06-20 P/D 2020-06-26 - 5 shares at 0.111899,CDIV,--,--,$0.56 ,N
6/26/2020,6/26/2020,6/30/2020,2,CAJ,Canon,BUY,2,$20.10 ,($40.20),N
6/26/2020,6/26/2020,6/30/2020,2,T,AT&T,BUY,1,$29.12 ,($29.12),N
6/26/2020,6/26/2020,6/26/2020,2,--,Deposit,ACH,--,--,$200.00 ,N
6/26/2020,6/26/2020,6/30/2020,2,FLY,FLY Leasing,BUY,2,$7.78 ,($15.55),N
6/26/2020,6/26/2020,6/30/2020,2,LUV,Southwest Airlines,BUY,1,$31.55 ,($31.55),N
6/26/2020,6/26/2020,6/30/2020,2,DAL,Delta Air Lines,BUY,1,$26.71 ,($26.71),N
6/26/2020,6/26/2020,6/30/2020,2,BJRI,BJ's Restaurants,BUY,2,$19.81 ,($39.63),N
6/26/2020,6/26/2020,6/30/2020,2,USCR,US Concrete,BUY,2,$23.06 ,($46.12),N
6/26/2020,6/26/2020,6/30/2020,2,RUTH,Ruth's Hospitality,BUY,2,$7.79 ,($15.58),N
6/26/2020,6/26/2020,6/30/2020,2,JMIA,Jumia Technologies,BUY,1,$5.17 ,($5.17),N
6/26/2020,6/26/2020,6/30/2020,2,ICAGY,International Airlines Group,BUY,1,$5.53 ,($5.53),N
6/26/2020,6/26/2020,6/30/2020,2,BABA,Alibaba,BUY,1,$215.15 ,($215.15),N
6/26/2020,6/26/2020,6/26/2020,2,--,Deposit,ACH,--,--,$200.00 ,N
6/26/2020,6/26/2020,6/30/2020,2,BJRI,BJ's Restaurants,BUY,2,$19.91 ,($39.82),N
6/26/2020,6/26/2020,6/26/2020,2,--,Deposit,ACH,--,--,$20.00 ,N
6/26/2020,6/26/2020,6/26/2020,2,--,Deposit,ACH,--,--,$20.00 ,N
6/26/2020,6/26/2020,6/26/2020,2,--,Deposit,ACH,--,--,$200.00 ,N
6/26/2020,6/26/2020,6/30/2020,2,RYCEY,Rolls-Royce,BUY,1,$3.60 ,($3.60),N
6/25/2020,6/25/2020,6/29/2020,2,RUTH,Ruth's Hospitality,BUY,2,$8.07 ,($16.14),N
6/25/2020,6/25/2020,6/29/2020,2,EXC,Exelon,BUY,2,$35.22 ,($70.44),N
6/25/2020,6/25/2020,6/29/2020,2,HPQ,HP,BUY,3,$16.06 ,($48.17),N
6/25/2020,6/25/2020,6/29/2020,2,HCA,HCA Healthcare,BUY,1,$91.51 ,($91.51),N
6/25/2020,6/25/2020,6/29/2020,2,SWRAY,Swire Pacific,BUY,2,$5.52 ,($11.04),N
6/25/2020,6/25/2020,6/29/2020,2,DTEGY,Deutsche Telekom,BUY,2,$16.38 ,($32.76),N
6/25/2020,6/25/2020,6/29/2020,2,HPE,HP Enterprise,BUY,4,$9.09 ,($36.36),N
6/25/2020,6/25/2020,6/29/2020,2,HPE,HP Enterprise,BUY,1,$9.25 ,($9.25),N
6/25/2020,6/25/2020,6/25/2020,2,--,Deposit,ACH,--,--,$20.00 ,N
6/25/2020,6/25/2020,6/25/2020,2,--,Deposit,ACH,--,--,$300.00 ,N
6/24/2020,6/24/2020,6/26/2020,2,HPQ,HP,BUY,1,$16.29 ,($16.29),N
6/24/2020,6/24/2020,6/26/2020,2,JBLU,JetBlue Airways,BUY,2,$10.45 ,($20.90),N
6/24/2020,6/24/2020,6/26/2020,2,TRYIY,Toray Industries,BUY,2,$9.37 ,($18.74),N
6/24/2020,6/24/2020,6/26/2020,2,DAN,Dana,BUY,1,$10.91 ,($10.91),N
6/24/2020,6/24/2020,6/26/2020,2,HPQ,HP,BUY,1,$16.29 ,($16.29),N
6/24/2020,6/24/2020,6/26/2020,2,HPE,HP Enterprise,BUY,1,$9.33 ,($9.33),N
6/24/2020,6/24/2020,6/26/2020,2,DOW,Dow,BUY,1,$39.14 ,($39.14),N
6/24/2020,6/24/2020,6/26/2020,2,BJRI,BJ's Restaurants,BUY,2,$20.62 ,($41.24),N
6/24/2020,6/24/2020,6/26/2020,2,USFD,US Foods,BUY,1,$18.75 ,($18.75),N
6/24/2020,6/24/2020,6/26/2020,2,DAN,Dana,BUY,2,$10.95 ,($21.90),N
6/24/2020,6/24/2020,6/26/2020,2,PFE,Pfizer,BUY,1,$32.06 ,($32.06),N
6/24/2020,6/24/2020,6/26/2020,2,MLHR,Herman Miller,BUY,1,$23.80 ,($23.80),N
6/24/2020,6/24/2020,6/26/2020,2,DAN,Dana,BUY,4,$11.02 ,($44.07),N
6/24/2020,6/24/2020,6/26/2020,2,ICAGY,International Airlines Group,BUY,2,$5.82 ,($11.64),N
6/24/2020,6/24/2020,6/24/2020,2,--,Deposit,ACH,--,--,$300.00 ,N
6/24/2020,6/24/2020,6/26/2020,2,HON,Honeywell International,BUY,1,$140.40 ,($140.40),N
6/24/2020,6/24/2020,6/26/2020,2,BSX,Boston Scientific,BUY,1,$33.95 ,($33.95),N
6/24/2020,6/24/2020,6/26/2020,2,HPE,HP Enterprise,BUY,2,$9.34 ,($18.68),N
6/24/2020,6/24/2020,6/24/2020,2,--,Deposit,ACH,--,--,$200.00 ,N
6/24/2020,6/24/2020,6/26/2020,2,SWRAY,Swire Pacific,BUY,3,$5.57 ,($16.71),N
6/24/2020,6/24/2020,6/26/2020,2,HCA,HCA Healthcare,BUY,1,$95.75 ,($95.75),N
6/24/2020,6/24/2020,6/26/2020,2,CCL,Carnival,BUY,2,$16.47 ,($32.93),N
6/24/2020,6/24/2020,6/26/2020,2,DAL,Delta Air Lines,BUY,1,$28.25 ,($28.25),N
6/24/2020,6/24/2020,6/24/2020,2,--,Deposit,ACH,--,--,$100.00 ,N
6/24/2020,6/24/2020,6/26/2020,2,HON,Honeywell International,BUY,1,$141.61 ,($141.61),N
6/24/2020,6/24/2020,6/24/2020,2,--,Deposit,ACH,--,--,$200.00 ,N
6/24/2020,6/24/2020,6/26/2020,2,BSX,Boston Scientific,BUY,1,$34.38 ,($34.39),N
6/24/2020,6/24/2020,6/26/2020,2,MYL,Mylan,BUY,1,$15.89 ,($15.89),N
6/24/2020,6/24/2020,6/26/2020,2,IBM,IBM,BUY,1,$117.40 ,($117.40),N
6/24/2020,6/24/2020,6/24/2020,2,--,Deposit,ACH,--,--,$200.00 ,N
6/24/2020,6/24/2020,6/26/2020,2,JBLU,JetBlue Airways,BUY,2,$11.02 ,($22.04),N
6/24/2020,6/24/2020,6/26/2020,2,FLY,FLY Leasing,BUY,2,$8.38 ,($16.75),N
6/24/2020,6/24/2020,6/26/2020,2,RUTH,Ruth's Hospitality,BUY,2,$8.58 ,($17.16),N
6/24/2020,6/24/2020,6/26/2020,2,HPE,HP Enterprise,BUY,1,$9.42 ,($9.42),N
6/24/2020,6/24/2020,6/26/2020,2,ICAGY,International Airlines Group,BUY,2,$5.95 ,($11.90),N
6/24/2020,6/24/2020,6/26/2020,2,GE,GE,BUY,1,$6.83 ,($6.83),N
6/24/2020,6/24/2020,6/26/2020,2,HPE,HP Enterprise,BUY,3,$9.46 ,($28.37),N
6/23/2020,6/23/2020,6/25/2020,2,PWFL,PowerFleet,BUY,11,$4.69 ,($51.59),N
6/23/2020,6/23/2020,6/25/2020,2,MYL,Mylan,BUY,1,$16.18 ,($16.18),N
6/23/2020,6/23/2020,6/25/2020,2,HPE,HP Enterprise,BUY,1,$9.88 ,($9.88),N
6/22/2020,6/22/2020,6/24/2020,2,BJRI,BJ's Restaurants,BUY,2,$20.32 ,($40.63),N
6/22/2020,6/22/2020,6/22/2020,2,--,Deposit,ACH,--,--,$200.00 ,N
6/22/2020,6/22/2020,6/24/2020,2,BJRI,BJ's Restaurants,BUY,2,$20.27 ,($40.55),N
6/22/2020,6/22/2020,6/24/2020,2,JBLU,JetBlue Airways,BUY,1,$11.17 ,($11.17),N
6/22/2020,6/22/2020,6/24/2020,2,BJRI,BJ's Restaurants,BUY,1,$20.43 ,($20.43),N
6/22/2020,6/22/2020,6/24/2020,2,DTEGY,Deutsche Telekom,BUY,2,$16.53 ,($33.06),N
6/22/2020,6/22/2020,6/24/2020,2,NRG,NRG Energy,BUY,1,$33.35 ,($33.35),N
6/22/2020,6/22/2020,6/24/2020,2,BJRI,BJ's Restaurants,BUY,3,$20.61 ,($61.82),N
6/22/2020,6/22/2020,6/22/2020,2,--,Deposit,ACH,--,--,$200.00 ,N
6/22/2020,6/22/2020,6/24/2020,2,HPE,HP Enterprise,BUY,2,$9.78 ,($19.56),N
6/22/2020,6/22/2020,6/24/2020,2,RUTH,Ruth's Hospitality,BUY,2,$8.18 ,($16.37),N
6/22/2020,6/22/2020,6/24/2020,2,USFD,US Foods,BUY,2,$18.85 ,($37.70),N
6/19/2020,6/19/2020,6/23/2020,2,FLY,FLY Leasing,BUY,1,$8.40 ,($8.40),N
6/19/2020,6/19/2020,6/23/2020,2,BJRI,BJ's Restaurants,BUY,1,$21.82 ,($21.82),N
6/19/2020,6/19/2020,6/23/2020,2,MLHR,Herman Miller,BUY,1,$23.71 ,($23.71),N
6/18/2020,6/18/2020,6/22/2020,2,FLY,FLY Leasing,BUY,1,$8.69 ,($8.69),N
6/18/2020,6/18/2020,6/22/2020,2,TTM,Tata Motors,BUY,1,$6.21 ,($6.21),N
6/17/2020,6/17/2020,6/19/2020,2,USFD,US Foods,BUY,1,$20.06 ,($20.06),N
6/17/2020,6/17/2020,6/19/2020,2,RUTH,Ruth's Hospitality,BUY,1,$9.24 ,($9.25),N
6/17/2020,6/17/2020,6/17/2020,2,--,Deposit,ACH,--,--,$200.00 ,N
6/17/2020,6/17/2020,6/19/2020,2,BJRI,BJ's Restaurants,BUY,2,$22.72 ,($45.44),N
6/15/2020,6/15/2020,6/17/2020,2,MRK,Merck,BUY,1,$74.01 ,($74.01),N
6/15/2020,6/15/2020,6/17/2020,2,PFE,Pfizer,BUY,1,$32.90 ,($32.91),N
6/15/2020,6/15/2020,6/17/2020,2,NSANY,Nissan,BUY,2,$7.61 ,($15.22),N
6/15/2020,6/15/2020,6/17/2020,2,CZZ,Cosan,BUY,2,$13.77 ,($27.55),N
6/15/2020,6/15/2020,6/17/2020,2,HPE,HP Enterprise,BUY,2,$9.93 ,($19.85),N
6/15/2020,6/15/2020,6/17/2020,2,HCA,HCA Healthcare,BUY,1,$98.03 ,($98.03),N
6/15/2020,6/15/2020,6/17/2020,2,JBLU,JetBlue Airways,BUY,1,$11.69 ,($11.69),N
6/15/2020,6/15/2020,6/17/2020,2,MLHR,Herman Miller,BUY,2,$22.86 ,($45.73),N
6/15/2020,6/15/2020,6/17/2020,2,USFD,US Foods,BUY,1,$19.39 ,($19.39),N
6/15/2020,6/15/2020,6/17/2020,2,BJRI,BJ's Restaurants,BUY,1,$21.55 ,($21.55),N
6/15/2020,6/15/2020,6/17/2020,2,FLY,FLY Leasing,BUY,1,$8.70 ,($8.71),N
6/15/2020,6/15/2020,6/17/2020,2,USCR,US Concrete,BUY,1,$21.39 ,($21.39),N
6/15/2020,6/15/2020,6/15/2020,2,--,Deposit,ACH,--,--,$400.00 ,N
6/12/2020,6/12/2020,6/16/2020,2,BJRI,BJ's Restaurants,BUY,3,$21.70 ,($65.10),N
6/11/2020,6/11/2020,6/15/2020,2,USCR,US Concrete,BUY,1,$20.85 ,($20.85),N
6/11/2020,6/11/2020,6/15/2020,2,POAHY,Porsche,BUY,2,$5.41 ,($10.82),N
6/11/2020,6/11/2020,6/15/2020,2,DAL,Delta Air Lines,BUY,1,$27.12 ,($27.12),N
6/11/2020,6/11/2020,6/15/2020,2,MLHR,Herman Miller,BUY,2,$23.42 ,($46.83),N
6/11/2020,6/11/2020,6/15/2020,2,DOW,Dow,BUY,1,$39.42 ,($39.42),N
6/11/2020,6/11/2020,6/15/2020,2,DTEGY,Deutsche Telekom,BUY,1,$16.54 ,($16.54),N
6/11/2020,6/11/2020,6/15/2020,2,IBM,IBM,BUY,1,$119.57 ,($119.57),N
6/11/2020,6/11/2020,6/15/2020,2,DOW,Dow,BUY,1,$39.77 ,($39.77),N
6/11/2020,6/11/2020,6/15/2020,2,BJRI,BJ's Restaurants,BUY,1,$21.19 ,($21.19),N
6/11/2020,6/11/2020,6/15/2020,2,GE,GE,BUY,1,$7.06 ,($7.06),N
6/11/2020,6/11/2020,6/15/2020,2,CZZ,Cosan,BUY,1,$13.43 ,($13.43),N
6/11/2020,6/11/2020,6/15/2020,2,MLHR,Herman Miller,BUY,3,$23.89 ,($71.66),N
6/11/2020,6/11/2020,6/15/2020,2,IBM,IBM,BUY,1,$122.12 ,($122.12),N
6/11/2020,6/11/2020,6/15/2020,2,TRYIY,Toray Industries,BUY,3,$9.50 ,($28.50),N
6/11/2020,6/11/2020,6/15/2020,2,HON,Honeywell International,BUY,1,$146.78 ,($146.78),N
6/11/2020,6/11/2020,6/15/2020,2,USCR,US Concrete,BUY,1,$21.71 ,($21.71),N
6/11/2020,6/11/2020,6/15/2020,2,PFE,Pfizer,BUY,1,$34.93 ,($34.93),N
6/11/2020,6/11/2020,6/15/2020,2,USCR,US Concrete,BUY,2,$22.34 ,($44.67),N
6/11/2020,6/11/2020,6/15/2020,2,HPE,HP Enterprise,BUY,3,$10.00 ,($29.99),N
6/11/2020,6/11/2020,6/15/2020,2,USFD,US Foods,BUY,1,$20.09 ,($20.09),N
6/11/2020,6/11/2020,6/15/2020,2,MLHR,Herman Miller,BUY,3,$24.51 ,($73.52),N
6/11/2020,6/11/2020,6/15/2020,2,DTEGY,Deutsche Telekom,BUY,1,$16.78 ,($16.78),N
6/11/2020,6/11/2020,6/15/2020,2,HON,Honeywell International,BUY,1,$148.66 ,($148.66),N
6/11/2020,6/11/2020,6/15/2020,2,CZZ,Cosan,BUY,1,$13.73 ,($13.73),N
6/11/2020,6/11/2020,6/15/2020,2,IBM,IBM,BUY,1,$125.90 ,($125.90),N
6/11/2020,6/11/2020,6/15/2020,2,DAL,Delta Air Lines,BUY,2,$26.24 ,($52.48),N
6/11/2020,6/11/2020,6/15/2020,2,JBLU,JetBlue Airways,BUY,2,$10.81 ,($21.62),N
6/11/2020,6/11/2020,6/15/2020,2,LUV,Southwest Airlines,BUY,2,$32.21 ,($64.42),N
6/11/2020,6/11/2020,6/15/2020,2,HPQ,HP,BUY,3,$16.15 ,($48.45),N
6/10/2020,6/10/2020,6/12/2020,2,USCR,US Concrete,BUY,2,$23.71 ,($47.43),N
6/10/2020,6/10/2020,6/12/2020,2,CZZ,Cosan,BUY,1,$14.73 ,($14.73),N
6/10/2020,6/10/2020,6/12/2020,2,USCR,US Concrete,BUY,1,$23.91 ,($23.91),N
6/10/2020,6/10/2020,6/12/2020,2,ICAGY,International Airlines Group,BUY,5,$7.37 ,($36.85),N
6/10/2020,6/10/2020,6/12/2020,2,JBLU,JetBlue Airways,BUY,1,$12.34 ,($12.34),N
6/10/2020,6/10/2020,6/12/2020,2,NRG,NRG Energy,BUY,1,$36.01 ,($36.01),N
6/10/2020,6/10/2020,6/12/2020,2,FLY,FLY Leasing,BUY,2,$9.08 ,($18.16),N
6/10/2020,6/10/2020,6/12/2020,2,JBLU,JetBlue Airways,BUY,1,$12.39 ,($12.39),N
6/10/2020,6/10/2020,6/12/2020,2,DAL,Delta Air Lines,BUY,1,$30.76 ,($30.76),N
6/10/2020,6/10/2020,6/12/2020,2,RUTH,Ruth's Hospitality,BUY,1,$10.40 ,($10.41),N
6/10/2020,6/10/2020,6/12/2020,2,FLY,FLY Leasing,BUY,1,$9.44 ,($9.44),N
6/10/2020,6/10/2020,6/12/2020,2,LUV,Southwest Airlines,BUY,1,$35.93 ,($35.93),N
6/9/2020,6/9/2020,6/11/2020,2,RUTH,Ruth's Hospitality,BUY,1,$11.21 ,($11.21),N
6/9/2020,6/9/2020,6/11/2020,2,FLY,FLY Leasing,BUY,2,$9.74 ,($19.48),N
6/8/2020,6/8/2020,6/10/2020,2,PCRFY,Panasonic,BUY,3,$9.25 ,($27.75),N
6/8/2020,6/8/2020,6/10/2020,2,SWRAY,Swire Pacific,BUY,5,$6.13 ,($30.65),N
6/5/2020,6/5/2020,6/5/2020,2,HON,Cash Div: R/D 2020-05-15 P/D 2020-06-05 - 2 shares at 0.9,CDIV,--,--,$1.80 ,N
6/5/2020,6/5/2020,6/9/2020,2,FLY,FLY Leasing,BUY,2,$10.07 ,($20.14),N
6/5/2020,6/5/2020,6/9/2020,2,NGG,National Grid,BUY,2,$58.25 ,($116.49),N
6/5/2020,6/5/2020,6/9/2020,2,AMKBY,A.P. Moller - Maersk,BUY,2,$5.79 ,($11.58),N
6/5/2020,6/5/2020,6/9/2020,2,FLY,FLY Leasing,BUY,2,$10.48 ,($20.96),N
6/5/2020,6/5/2020,6/9/2020,2,NSANY,Nissan,BUY,2,$8.41 ,($16.82),N
6/5/2020,6/5/2020,6/9/2020,2,PCRFY,Panasonic,BUY,2,$9.13 ,($18.26),N
6/5/2020,6/5/2020,6/9/2020,2,RKUNY,Rakuten Group,BUY,2,$9.04 ,($18.08),N
6/5/2020,6/5/2020,6/9/2020,2,EADSY,Airbus,SELL,-20,$22.66 ,$453.20 ,N
6/4/2020,6/4/2020,6/8/2020,2,HPQ,HP,BUY,2,$16.42 ,($32.84),N
6/4/2020,6/4/2020,6/8/2020,2,SMPL,Simply Good Foods,BUY,1,$16.83 ,($16.83),N
6/4/2020,6/4/2020,6/8/2020,2,SMPL,Simply Good Foods,BUY,1,$17.00 ,($17.01),N
6/4/2020,6/4/2020,6/8/2020,2,SMPL,Simply Good Foods,BUY,2,$17.12 ,($34.25),N
6/4/2020,6/4/2020,6/8/2020,2,TRYIY,Toray Industries,BUY,1,$9.70 ,($9.70),N
6/4/2020,6/4/2020,6/8/2020,2,SMPL,Simply Good Foods,BUY,2,$17.34 ,($34.69),N
6/4/2020,6/4/2020,6/8/2020,2,IBM,IBM,BUY,1,$127.50 ,($127.50),N
6/4/2020,6/4/2020,6/8/2020,2,MLHR,Herman Miller,BUY,3,$24.54 ,($73.62),N
6/3/2020,6/3/2020,6/3/2020,2,DLAKY,ADR Fee: R/D 2020-05-20 P/D 2020-06-03 - 3.000000 shares at 0.02,AFEE,--,--,($0.06),N
6/3/2020,6/3/2020,6/5/2020,2,COTY,Coty,SELL,-1,$4.46 ,$4.47 ,N
6/3/2020,6/3/2020,6/5/2020,2,RYCEY,Rolls-Royce,SELL,-5,$4.15 ,$20.75 ,N
6/3/2020,6/3/2020,6/5/2020,2,SMPL,Simply Good Foods,SELL,-5,$17.62 ,$88.10 ,N
6/3/2020,6/3/2020,6/5/2020,2,BB,Blackberry,SELL,-2,$5.28 ,$10.55 ,N
6/3/2020,6/3/2020,6/5/2020,2,MLHR,Herman Miller,SELL,-2,$25.02 ,$50.04 ,N
6/3/2020,6/3/2020,6/5/2020,2,F,Ford Motor,SELL,-2,$6.08 ,$12.17 ,N
6/3/2020,6/3/2020,6/5/2020,2,GE,GE,SELL,-2,$7.27 ,$14.55 ,N
6/3/2020,6/3/2020,6/5/2020,2,HPQ,HP,SELL,-3,$16.65 ,$49.95 ,N
6/3/2020,6/3/2020,6/5/2020,2,HPE,HP Enterprise,SELL,-10,$10.28 ,$102.82 ,N
6/3/2020,6/3/2020,6/5/2020,2,HPQ,HP,SELL,-3,$16.65 ,$49.96 ,N
6/3/2020,6/3/2020,6/5/2020,2,HPE,HP Enterprise,SELL,-10,$10.27 ,$102.70 ,N
6/3/2020,6/3/2020,6/5/2020,2,DTEGY,Deutsche Telekom,SELL,-1,$16.94 ,$16.94 ,N
6/3/2020,6/3/2020,6/5/2020,2,MLHR,Herman Miller,SELL,-3,$25.01 ,$75.03 ,N
6/3/2020,6/3/2020,6/5/2020,2,GE,GE,SELL,-1,$7.27 ,$7.27 ,N
6/3/2020,6/3/2020,6/5/2020,2,TTM,Tata Motors,SELL,-1,$6.78 ,$6.78 ,N
6/3/2020,6/3/2020,6/5/2020,2,USCR,US Concrete,SELL,-1,$24.21 ,$24.21 ,N
6/3/2020,6/3/2020,6/5/2020,2,USFD,US Foods,SELL,-1,$20.92 ,$20.92 ,N
6/3/2020,6/3/2020,6/5/2020,2,ERJ,Embraer,SELL,-5,$7.02 ,$35.11 ,N
6/3/2020,6/3/2020,6/5/2020,2,HPQ,HP,SELL,-4,$16.61 ,$66.44 ,N
6/3/2020,6/3/2020,6/5/2020,2,IBM,IBM,SELL,-1,$129.24 ,$129.24 ,N
6/3/2020,6/3/2020,6/5/2020,2,EADSY,Airbus,SELL,-5,$19.02 ,$95.10 ,N
6/3/2020,6/3/2020,6/5/2020,2,BA,Boeing,SELL,-2,$163.12 ,$326.24 ,N
6/3/2020,6/3/2020,6/5/2020,2,USFD,US Foods,SELL,-1,$20.92 ,$20.92 ,N
6/3/2020,6/3/2020,6/5/2020,2,USFD,US Foods,SELL,-1,$20.67 ,$20.67 ,N
6/3/2020,6/3/2020,6/5/2020,2,UAA,Under Armour,SELL,-3,$9.80 ,$29.41 ,N
6/3/2020,6/3/2020,6/5/2020,2,BA,Boeing,SELL,-1,$161.88 ,$161.88 ,N
6/3/2020,6/3/2020,6/5/2020,2,COTY,Coty,SELL,-3,$4.47 ,$13.42 ,N
6/3/2020,6/3/2020,6/5/2020,2,USCR,US Concrete,SELL,-1,$24.05 ,$24.05 ,N
6/3/2020,6/3/2020,6/5/2020,2,HON,Honeywell International,SELL,-1,$152.28 ,$152.28 ,N
6/3/2020,6/3/2020,6/5/2020,2,GT,Goodyear,SELL,-1,$8.71 ,$8.71 ,N
6/3/2020,6/3/2020,6/5/2020,2,GE,GE,SELL,-1,$7.22 ,$7.22 ,N
6/3/2020,6/3/2020,6/5/2020,2,USCR,US Concrete,SELL,-1,$23.68 ,$23.68 ,N
6/3/2020,6/3/2020,6/5/2020,2,CZZ,Cosan,SELL,-1,$15.38 ,$15.38 ,N
6/3/2020,6/3/2020,6/5/2020,2,GT,Goodyear,SELL,-1,$8.68 ,$8.68 ,N
6/2/2020,6/2/2020,6/4/2020,2,SMPL,Simply Good Foods,BUY,1,$16.60 ,($16.60),N
6/2/2020,6/2/2020,6/4/2020,2,CZZ,Cosan,SELL,-1,$14.39 ,$14.39 ,N
6/2/2020,6/2/2020,6/4/2020,2,TTM,Tata Motors,SELL,-1,$6.66 ,$6.66 ,N
6/1/2020,6/1/2020,6/3/2020,2,TTM,Tata Motors,SELL,-2,$6.00 ,$12.00 ,N
6/1/2020,6/1/2020,6/3/2020,2,CZZ,Cosan,SELL,-1,$13.92 ,$13.92 ,N
6/1/2020,6/1/2020,6/3/2020,2,COTY,Coty,SELL,-4,$4.36 ,$17.46 ,N
6/1/2020,6/1/2020,6/3/2020,2,PFE,Pfizer,BUY,1,$35.26 ,($35.26),N
5/29/2020,5/29/2020,6/2/2020,2,COTY,Coty,BUY,1,$3.64 ,($3.64),N
5/29/2020,5/29/2020,6/2/2020,2,MLHR,Herman Miller,BUY,1,$23.09 ,($23.09),N
5/29/2020,5/29/2020,6/2/2020,2,RYCEY,Rolls-Royce,BUY,1,$3.42 ,($3.42),N
5/29/2020,5/29/2020,6/2/2020,2,RUTH,Ruth's Hospitality,BUY,1,$8.14 ,($8.14),N
5/29/2020,5/29/2020,6/2/2020,2,SWRAY,Swire Pacific,BUY,1,$5.25 ,($5.25),N
5/29/2020,5/29/2020,6/2/2020,2,USFD,US Foods,BUY,1,$18.90 ,($18.90),N
5/29/2020,5/29/2020,6/2/2020,2,COTY,Coty,BUY,1,$3.80 ,($3.80),N
5/29/2020,5/29/2020,6/2/2020,2,CZZ,Cosan,BUY,1,$12.49 ,($12.49),N
5/29/2020,5/29/2020,6/2/2020,2,COTY,Coty,BUY,2,$3.82 ,($7.64),N
5/29/2020,5/29/2020,6/2/2020,2,TRYIY,Toray Industries,BUY,1,$9.65 ,($9.65),N
